athlete_id,name,DOB,Height(cm),Weight(kg),Year,Type,Sport,Event,NOC,Team,Medal,Region,Bronze,Gold,Silver
1977754,MITYUKOV Roman,30-07-2000,0,0,2024,Summer,Swimming,"Men's 100m Backstroke"", ""Men's 200m Backstroke"", ""Men's 4 x 100m Medley Relay",SUI,,,Switzerland,FALSE,FALSE,FALSE
1977760,MOSER Angelica,09-10-1997,169,0,2024,Summer,Athletics,Women's Pole Vault,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977765,MUMENTHALER Timothe,12-12-2002,190,0,2024,Summer,Athletics,Men's 200m,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977770,NDIAYE Binta,04-10-2004,0,0,2024,Summer,Judo,Women -52 kg,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977773,NIEDERBERGER Julia,17-01-2000,177,0,2024,Summer,Athletics,"Women's 4 x 400m Relay"", '4 x 400m Relay Mixed",SUI,,,Switzerland,FALSE,FALSE,FALSE
1977775,PELLAUD Rachel,08-03-1995,168,0,2024,Summer,Athletics,Women's 800m,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977778,PETRUCCIANI Ricky,30-06-2000,193,0,2024,Summer,Athletics,4 x 400m Relay Mixed,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977781,POINTET Leonie,17-02-2001,165,0,2024,Summer,Athletics,"Women's 200m"", ""Women's 4 x 100m Relay",SUI,,,Switzerland,FALSE,FALSE,FALSE
1977782,PONTI Noe,01-06-2001,0,0,2024,Summer,Swimming,"Men's 100m Butterfly"", ""Men's 200m Butterfly",SUI,,,Switzerland,FALSE,FALSE,FALSE
1977785,RAESS Jonas,08-03-1994,185,0,2024,Summer,Athletics,Men's 5000m,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977788,REAIS William,04-05-1999,183,0,2024,Summer,Athletics,Men's 200m,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977804,ROEOESLI Roman,22-09-1993,0,0,2024,Summer,Rowing,Men's Pair,SUI,Switzerland,Bronze,Switzerland,TRUE,FALSE,FALSE
1977805,ROSAMILIA Valentina,27-01-2003,174,0,2024,Summer,Athletics,Women's 800m,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977808,ROTH Tim,23-09-2001,0,0,2024,Summer,Rowing,Men's Four,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977810,RUEEGG Noemi,19-04-2001,0,0,2024,Summer,Cycling,Women's Road Race,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977821,OCHONOGOR Prestina Oluchi,03-07-2006,182,0,2024,Summer,Athletics,Women's Long Jump,NGR,,,Nigeria,FALSE,FALSE,FALSE
1977826,SCHNEITER Sebastien,24-09-1995,0,0,2024,Summer,Sailing,Men's Skiff,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977829,BEKELE Helen,21-11-1994,170,0,2024,Summer,Athletics,Women's Marathon,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977839,SCHAR Cathia,20-10-2001,0,0,2024,Summer,Triathlon,Women's Individual,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977842,SCHAETZLE Kai,22-09-2000,0,0,2024,Summer,Rowing,Men's Four,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977843,SCHAEUBLE Jan,29-12-1999,0,0,2024,Summer,Rowing,Lightweight Men's Double Sculls,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977847,SCHLUMPF Fabienne,17-11-1990,183,0,2024,Summer,Athletics,Women's Marathon,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977850,SCHMITZ Edouard,12-08-1999,0,0,2024,Summer,Equestrian,"Jumping Individual', 'Jumping Team",SUI,,,Switzerland,FALSE,FALSE,FALSE
1977854,SCHUERCH Joel,30-09-1994,0,0,2024,Summer,Rowing,Men's Four,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977856,SCHURTER Nino,13-05-1986,0,0,2024,Summer,Cycling,Men's Cross-country,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977857,SCHWEIZER Fabienne,10-08-1997,0,0,2024,Summer,Rowing,Women's Quadruple Sculls,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977858,SCHWIZER Pius,13-08-1962,0,0,2024,Summer,Equestrian,"Jumping Individual', 'Jumping Team",SUI,,,Switzerland,FALSE,FALSE,FALSE
1977859,SEIFERT Noe,29-10-1998,0,0,2024,Summer,Gymnastics,"Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team",SUI,,,Switzerland,FALSE,FALSE,FALSE
1977860,SEITZ Aline,17-02-1997,0,0,2024,Summer,Cycling,"Women's Madison"", ""Women's Omnium",SUI,,,Switzerland,FALSE,FALSE,FALSE
1977861,SENN Giulia,19-12-2001,175,0,2024,Summer,Athletics,"Women's 4 x 400m Relay"", '4 x 400m Relay Mixed",SUI,,,Switzerland,FALSE,FALSE,FALSE
1977863,SERHANI Taha,27-05-1995,0,0,2024,Summer,Gymnastics,"Men', ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team",SUI,,,Switzerland,FALSE,FALSE,FALSE
1977865,SIEGENTHALER Maja,11-11-1992,0,0,2024,Summer,Sailing,Mixed Dinghy,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977867,SOLARI Jason,08-01-2000,0,0,2024,Summer,Shooting,10m Air Pistol Men,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977868,SPITZ Lionel,12-01-2001,175,0,2024,Summer,Athletics,"Men's 400m"", '4 x 400m Relay Mixed",SUI,,,Switzerland,FALSE,FALSE,FALSE
1977870,STADELMANN Jenjira,20-11-1999,172,0,2024,Summer,Badminton,Women's Singles,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977871,STEINER Filib,16-04-2004,0,0,2024,Summer,Cycling,Men,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977873,STOCKLIN Pascale,05-02-1997,173,0,2024,Summer,Athletics,Women's Pole Vault,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977878,STUDER Max,16-01-1996,0,0,2024,Summer,Triathlon,Men's Individual,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977879,STUMP Nils,12-04-1997,0,0,2024,Summer,Judo,Men -73 kg,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977880,SUTER Andrina,10-06-1992,0,0,2024,Summer,Equestrian,Dressage Individual,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977882,SVENSSON Felix,09-08-1997,180,0,2024,Summer,Athletics,Men's 200m,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977891,VALENZUELA Albane,17-12-1997,175,0,2024,Summer,Golf,Women's Individual Stroke Play,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977894,VERGE-DEPRE Zoe,23-02-1998,182,0,2024,Summer,Volleyball,Women,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977897,VOGEL Alex,30-07-1999,0,0,2024,Summer,Cycling,Men's Omnium,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977899,VOGG Felix,19-06-1990,0,0,2024,Summer,Equestrian,"Eventing Individual', 'Eventing Team",SUI,,,Switzerland,FALSE,FALSE,FALSE
1977906,WALKER Pascale,23-06-1995,0,0,2024,Summer,Rowing,Women's Quadruple Sculls,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977908,WAWRINKA Stan,28-03-1985,183,0,2024,Summer,Tennis,Men's Singles,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977910,WERNLI Lena,05-02-2001,170,0,2024,Summer,Athletics,Women's 4 x 400m Relay,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977911,WERRO Audrey,27-03-2004,173,0,2024,Summer,Athletics,Women's 800m,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977912,WESTERMANN Simon,23-06-1998,0,0,2024,Summer,Triathlon,Mixed Relay,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977921,ZANETTI Linda,10-03-2002,0,0,2024,Summer,Cycling,Women's Road Race,SUI,,,Switzerland,FALSE,FALSE,FALSE
1977926,JOHNSON-THOMPSON Katarina,09-01-1993,183,0,2024,Summer,Athletics,Women's Heptathlon,GBR,,Silver,Great Britain,FALSE,FALSE,TRUE
1977927,KIPLANGAT Victor,10-11-1999,168,0,2024,Summer,Athletics,Men's Marathon,UGA,,,Uganda,FALSE,FALSE,FALSE
1977948,WILLIAMS Stephen,09-06-1996,0,0,2024,Summer,Cycling,Men's Road Race,GBR,,,Great Britain,FALSE,FALSE,FALSE
1977960,NANYONDO Winnie,23-08-1993,164,0,2024,Summer,Athletics,Women's 1500m,UGA,,,Uganda,FALSE,FALSE,FALSE
1977963,UCHEIBE Christy,25-12-2000,170,0,2024,Summer,Football,Women,NGR,,,Nigeria,FALSE,FALSE,FALSE
1978047,CORCORAN Michaela,07-08-2002,0,0,2024,Summer,Canoeing,Women's Canoe Single,IRL,,,Ireland,FALSE,FALSE,FALSE
1978055,OBIENA Ernest John,17-11-1995,188,0,2024,Summer,Athletics,Men's Pole Vault,PHI,,,Philippines,FALSE,FALSE,FALSE
1978067,FAY Brian,09-11-1998,171,0,2024,Summer,Athletics,Men's 5000m,IRL,,,Ireland,FALSE,FALSE,FALSE
1978106,GANIRA Belly-Cresus,25-03-2000,0,0,2024,Summer,Swimming,Men's 50m Freestyle,BDI,,,Burundi,FALSE,FALSE,FALSE
1978492,SALEH Aliaa,04-08-2004,0,0,2024,Summer,Gymnastics,Individual All-Around,EGY,,,Egypt,FALSE,FALSE,FALSE
1978514,SOBEIH Amina,18-08-2006,0,0,2024,Summer,Gymnastics,Group All-Around,EGY,,,Egypt,FALSE,FALSE,FALSE
1978541,RAMADAN Abeer,31-07-2007,0,0,2024,Summer,Gymnastics,Group All-Around,EGY,,,Egypt,FALSE,FALSE,FALSE
1978642,LOMANI Kolora,22-07-1999,170,67,2024,Summer,Rugby,Women,FIJ,,,Fiji,FALSE,FALSE,FALSE
1978663,PAGDANGANAN Bianca,28-10-1997,162,0,2024,Summer,Golf,Women's Individual Stroke Play,PHI,,,Philippines,FALSE,FALSE,FALSE
1978759,WHITEBOOI Geronay,02-01-1996,0,0,2024,Summer,Judo,Women -48 kg,RSA,,,South Africa,FALSE,FALSE,FALSE
1978973,ALMUDHAF Khaled,12-06-1978,0,0,2024,Summer,Shooting,Trap Men,KUW,,,Kuwait,FALSE,FALSE,FALSE
1978995,UWIHOREYE Tufaha,01-01-1996,0,0,2024,Summer,Fencing,Women's Épée Individual,RWA,,,Rwanda,FALSE,FALSE,FALSE
1979019,IVANCHENKO Alena,16-11-2003,0,0,2024,Summer,Cycling,Women's Road Race,AIN,,,AIN,FALSE,FALSE,FALSE
1979050,SYRITSA Gleb,14-04-2000,0,0,2024,Summer,Cycling,"Men's Road Race"", ""Men's Individual Time Trial",AIN,,,AIN,FALSE,FALSE,FALSE
1979109,KOROVASHKOV Alexey,01-04-1992,0,0,2024,Summer,Canoeing,Men's Canoe Double 500m,AIN,,,AIN,FALSE,FALSE,FALSE
1979110,PETROV Zakhar,13-05-2002,0,0,2024,Summer,Canoeing,"Men's Canoe Single 1000m"", ""Men's Canoe Double 500m",AIN,,,AIN,FALSE,FALSE,FALSE
1979114,ROMASENKO Olesia,12-01-1990,0,0,2024,Summer,Canoeing,Women's Canoe Single 200m,AIN,,,AIN,FALSE,FALSE,FALSE
1979168,MAHER Ben,30-01-1983,0,0,2024,Summer,Equestrian,"Jumping Individual', 'Jumping Team",GBR,,,Great Britain,FALSE,FALSE,FALSE
1979597,CESARINI Giorgia,12-08-2002,0,0,2024,Summer,Archery,Women's Individual,SMR,,,San Marino,FALSE,FALSE,FALSE
1979680,NAJAFOV Yashar,09-06-1999,0,0,2024,Summer,Judo,Men -66 kg,AZE,,,Azerbaijan,FALSE,FALSE,FALSE
1979712,VESNINA Elena,01-08-1986,176,0,2024,Summer,Tennis,Women's Doubles,AIN,,,AIN,FALSE,FALSE,FALSE
1979715,KOTOV Pavel,18-11-1998,191,0,2024,Summer,Tennis,Men's Singles,AIN,,,AIN,FALSE,FALSE,FALSE
1979718,SAFIULLIN Roman,07-08-1997,185,0,2024,Summer,Tennis,"Men's Doubles"", ""Men's Singles",AIN,,,AIN,FALSE,FALSE,FALSE
1979721,ALEXANDROVA Ekaterina,15-11-1994,175,0,2024,Summer,Tennis,"Women's Doubles"", ""Women's Singles",AIN,,,AIN,FALSE,FALSE,FALSE
1979732,SHNAIDER Diana,02-04-2004,175,0,2024,Summer,Tennis,"Women's Doubles"", ""Women's Singles",AIN,,,AIN,FALSE,FALSE,FALSE
1979734,ANDREEVA Mirra,29-04-2007,171,0,2024,Summer,Tennis,"Women's Doubles"", ""Women's Singles"", 'Mixed Doubles",AIN,,,AIN,FALSE,FALSE,FALSE
1979738,MEDVEDEV Daniil,11-02-1996,198,0,2024,Summer,Tennis,"Men's Doubles"", ""Men's Singles"", 'Mixed Doubles",AIN,,,AIN,FALSE,FALSE,FALSE
1979817,MARCIAL Eumir Felix,29-10-1995,180,0,2024,Summer,Boxing,Men's 80kg,PHI,,,Philippines,FALSE,FALSE,FALSE
1979870,VILLEGAS Aira,01-08-1995,158,0,2024,Summer,Boxing,Women's 50kg,PHI,,Bronze,Philippines,TRUE,FALSE,FALSE
1979881,PAALAM Carlo,16-07-1998,163,0,2024,Summer,Boxing,Men's 57kg,PHI,,,Philippines,FALSE,FALSE,FALSE
1979904,PETECIO Nesthy,11-04-1992,158,0,2024,Summer,Boxing,Women's 57kg,PHI,,Bronze,Philippines,TRUE,FALSE,FALSE
1979929,BACYADAN Hergie,04-11-1994,168,0,2024,Summer,Boxing,Women's 75kg,PHI,,,Philippines,FALSE,FALSE,FALSE
1980008,SHRESTHA PRADHAN Manita,01-06-1999,0,0,2024,Summer,Judo,Women -57 kg,NEP,,,Nepal,FALSE,FALSE,FALSE
1980033,CHACON Mariandree,06-11-2004,171,0,2024,Summer,Athletics,Women's 100m,GUA,,,Guatemala,FALSE,FALSE,FALSE
1980109,JAMES-KING Malik,28-06-1999,175,0,2024,Summer,Athletics,Men's 400m Hurdles,JAM,,,Jamaica,FALSE,FALSE,FALSE
1980115,KIM Mi Rae,07-04-2001,0,0,2024,Summer,Diving,"Women's 10m Platform"", ""Women's Synchronised 10m Platform",PRK,,,DPR Korea,FALSE,FALSE,FALSE
1980116,JO Jin Mi,15-11-2004,0,0,2024,Summer,Diving,Women's Synchronised 10m Platform,PRK,Democratic People's Republic of Korea,Silver,DPR Korea,FALSE,FALSE,TRUE
1980119,IM Yong Myong,05-01-2002,0,0,2024,Summer,Diving,Men's 10m Platform,PRK,,,DPR Korea,FALSE,FALSE,FALSE
1980122,HAN Il Ryong,29-04-2000,158,0,2024,Summer,Athletics,Men's Marathon,PRK,,,DPR Korea,FALSE,FALSE,FALSE
1980125,PANG Cholmi,26-08-1994,167,0,2024,Summer,Boxing,Women's 54kg,PRK,,Bronze,DPR Korea,TRUE,FALSE,FALSE
1980126,WON Ungyong,09-12-2000,165,0,2024,Summer,Boxing,Women's 60kg,PRK,,,DPR Korea,FALSE,FALSE,FALSE
1980135,AN Chang Ok,23-04-2003,0,0,2024,Summer,Gymnastics,"Women', ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault",PRK,,,DPR Korea,FALSE,FALSE,FALSE
1980140,MUN Song Hui,09-01-2002,0,0,2024,Summer,Judo,Women -70 kg,PRK,,,DPR Korea,FALSE,FALSE,FALSE
1980141,PYON Song Gyong,24-06-2001,0,0,2024,Summer,Table Tennis,Women's Singles,PRK,,,DPR Korea,FALSE,FALSE,FALSE
1980142,KIM Kum Yong,17-08-2001,0,0,2024,Summer,Table Tennis,Mixed Doubles,PRK,RI Jong Sik / KIM Kum Yong,Silver,DPR Korea,FALSE,FALSE,TRUE
1980143,RI Jong Sik,14-02-2000,0,0,2024,Summer,Table Tennis,Mixed Doubles,PRK,RI Jong Sik / KIM Kum Yong,Silver,DPR Korea,FALSE,FALSE,TRUE
1980149,CHOE Hyo Gyong,10-05-2000,0,0,2024,Summer,Wrestling,Women's Freestyle 53kg,PRK,,Bronze,DPR Korea,TRUE,FALSE,FALSE
1980152,PAK Sol Gum,02-11-2005,0,0,2024,Summer,Wrestling,Women's Freestyle 68kg,PRK,,,DPR Korea,FALSE,FALSE,FALSE
1980153,RI Se Ung,22-12-1998,0,0,2024,Summer,Wrestling,Men's Greco-Roman 60kg,PRK,,Bronze,DPR Korea,TRUE,FALSE,FALSE
1980161,THOMPSON Kishane,17-07-2001,185,0,2024,Summer,Athletics,"Men's 100m"", ""Men's 4 x 100m Relay",JAM,,,Jamaica,FALSE,FALSE,FALSE
1980201,BLADTCEVA Anzhela,23-07-2005,0,0,2024,Summer,Gymnastics,Women,AIN,,,AIN,FALSE,FALSE,FALSE
1980226,MORIS Lucia,23-03-2001,182,0,2024,Summer,Athletics,Women's 100m,SSD,,,South Sudan,FALSE,FALSE,FALSE
1980230,MANIZABAYO Eric,28-08-1997,0,0,2024,Summer,Cycling,Men's Road Race,RWA,,,Rwanda,FALSE,FALSE,FALSE
1980244,CISSET Mohamed,25-08-2004,184,0,2024,Summer,Football,Men,MLI,,,Mali,FALSE,FALSE,FALSE
1980454,INGABIRE Diane,17-07-2001,0,0,2024,Summer,Cycling,"Women's Road Race"", ""Women's Individual Time Trial",RWA,,,Rwanda,FALSE,FALSE,FALSE
1980471,GUEM Abraham,29-04-1999,190,0,2024,Summer,Athletics,Men's 800m,SSD,,,South Sudan,FALSE,FALSE,FALSE
1980485,SAGAIPOV Caramnob,01-01-1997,0,0,2024,Summer,Judo,Men -90 kg,LBN,,,Lebanon,FALSE,FALSE,FALSE
1980513,KISSA Stephen,01-12-1988,0,0,2024,Summer,Athletics,Men's Marathon,UGA,,,Uganda,FALSE,FALSE,FALSE
1980555,KWEMOI Andrew Rotich,01-09-2000,169,0,2024,Summer,Athletics,Men's Marathon,UGA,,,Uganda,FALSE,FALSE,FALSE
1980587,FUSEINI Ibrahim,24-11-2002,168,0,2024,Summer,Athletics,Men's 4 x 100m Relay,GHA,,,Ghana,FALSE,FALSE,FALSE
1980700,VALZONIS Megan,05-03-1999,0,0,2024,Summer,Hockey,Women,USA,,,United States,FALSE,FALSE,FALSE
1980754,CHELIMO Oscar,12-12-2001,178,0,2024,Summer,Athletics,Men's 5000m,UGA,,,Uganda,FALSE,FALSE,FALSE
1980759,BOTSIO Isaac,11-12-1999,173,0,2024,Summer,Athletics,Men's 4 x 100m Relay,GHA,,,Ghana,FALSE,FALSE,FALSE
1980783,SAMINU Abdul-Rasheed,06-10-1997,175,0,2024,Summer,Athletics,"Men's 100m"", ""Men's 4 x 100m Relay",GHA,,,Ghana,FALSE,FALSE,FALSE
1980789,CHEMUTAI Leonard,05-05-2003,164,0,2024,Summer,Athletics,Men's 3000m Steeplechase,UGA,,,Uganda,FALSE,FALSE,FALSE
1980815,VLAH Aleks,22-07-1997,192,0,2024,Summer,Handball,Men,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980818,PAJENK Alen,23-04-1986,203,0,2024,Summer,Volleyball,Men,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980822,VARAGIC Alja,11-12-1990,185,0,2024,Summer,Handball,Women,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980825,PANDZIC Amra,20-09-1989,178,0,2024,Summer,Handball,Women,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980826,ABINA Ana,30-07-1997,178,0,2024,Summer,Handball,Women,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980827,BELAC Ana,28-01-1997,164,0,2024,Summer,Golf,Women's Individual Stroke Play,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980829,GROS Ana,21-01-1991,186,0,2024,Summer,Handball,Women,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980833,LESKI Andreja,08-01-1997,0,0,2024,Summer,Judo,Women -63 kg,SLO,,Gold,Slovenia,FALSE,TRUE,FALSE
1980835,HORVAT Anita,07-09-1996,174,0,2024,Summer,Athletics,Women's 800m,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980838,POGACNIK Anka,23-12-1991,0,0,2024,Summer,Judo,Women -70 kg,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980847,LAZOVIC Barbara,04-01-1988,183,0,2024,Summer,Handball,Women,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980848,SAVSEK Benjamin,24-03-1987,0,0,2024,Summer,Canoeing,"Men's Canoe Single"", ""Men's Kayak Cross",SLO,,,Slovenia,FALSE,FALSE,FALSE
1980851,BLAGOTINSEK Blaz,17-01-1994,205,0,2024,Summer,Handball,Men,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980852,JANC Blaz,20-11-1996,186,0,2024,Summer,Handball,Men,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980857,MACKOVSEK Borut,11-09-1992,203,0,2024,Summer,Handball,Men,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980863,JORGIC Darko,30-07-1998,0,0,2024,Summer,Table Tennis,"Men's Singles"", ""Men's Team",SLO,,,Slovenia,FALSE,FALSE,FALSE
1980864,BOMBAC Dean,04-04-1989,189,0,2024,Summer,Handball,Men,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980865,VINCIC Dejan,15-09-1986,200,0,2024,Summer,Volleyball,Men,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980867,KOZUL Deni,18-03-1997,0,0,2024,Summer,Table Tennis,"Men's Singles"", ""Men's Team",SLO,,,Slovenia,FALSE,FALSE,FALSE
1980870,DAJIC Dijana,03-10-2004,183,0,2024,Summer,Handball,Women,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980872,NOVAK Domen,12-07-1995,0,0,2024,Summer,Cycling,Men's Road Race,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980873,NOVAK Domen,26-04-1998,182,0,2024,Summer,Handball,Men,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980875,VEDENEEVA Ekaterina,23-06-1994,0,0,2024,Summer,Gymnastics,Individual All-Around,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980877,OMOREGIE Elizabeth,29-12-1996,177,0,2024,Summer,Handball,Women,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980879,ABINA Ema,18-02-1999,171,0,2024,Summer,Handball,Women,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980880,HRVATIN Ema,04-01-2000,178,0,2024,Summer,Handball,Women,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980882,MARINIC Enej,31-07-1998,0,0,2024,Summer,Judo,Men +100 kg,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980884,BUJAK Eugenia,25-06-1989,0,0,2024,Summer,Cycling,"Women's Road Race"", ""Women's Individual Time Trial",SLO,,,Slovenia,FALSE,FALSE,FALSE
1980886,TERCELJ Eva,21-01-1992,0,0,2024,Summer,Canoeing,"Women's Kayak Single"", ""Women's Kayak Cross",SLO,,,Slovenia,FALSE,FALSE,FALSE
1980887,HOCEVAR Eva Alina,27-03-2002,0,0,2024,Summer,Canoeing,"Women's Canoe Single"", ""Women's Kayak Cross",SLO,,,Slovenia,FALSE,FALSE,FALSE
1980900,ROPRET Gregor,01-03-1989,192,0,2024,Summer,Volleyball,Men,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980902,ZVEGELJ Isak Ivan,03-07-2000,0,0,2024,Summer,Rowing,Men's Single Sculls,SLO,,,Slovenia,FALSE,FALSE,FALSE
1980935,THORPE Isabelle,04-03-2001,0,0,2024,Summer,Swimming,Duet,GBR,,,Great Britain,FALSE,FALSE,FALSE
1981010,CHESANG Stella,01-12-1996,160,0,2024,Summer,Athletics,Women's Marathon,UGA,,,Uganda,FALSE,FALSE,FALSE
1981039,COETZEE Miranda Charlene,14-11-1997,166,0,2024,Summer,Athletics,Women's 400m,RSA,,,South Africa,FALSE,FALSE,FALSE
1981046,CHEPTEGEI Rebecca,22-02-1991,166,0,2024,Summer,Athletics,Women's Marathon,UGA,,,Uganda,FALSE,FALSE,FALSE
1981054,WILDSCHUTT Adriaan,03-05-1998,165,0,2024,Summer,Athletics,"Men's 10,000m",RSA,,,South Africa,FALSE,FALSE,FALSE
1981055,SIMBINE Akani,21-09-1993,176,0,2024,Summer,Athletics,"Men's 100m"", ""Men's 4 x 100m Relay",RSA,,,South Africa,FALSE,FALSE,FALSE
1981058,DAMBILE Sinesipho,02-03-2002,193,0,2024,Summer,Athletics,Men's 4 x 100m Relay,RSA,,,South Africa,FALSE,FALSE,FALSE
1981059,MASWANGANYI Shaun,01-02-2001,185,0,2024,Summer,Athletics,"Men's 100m"", ""Men's 200m"", ""Men's 4 x 100m Relay",RSA,,,South Africa,FALSE,FALSE,FALSE
1981060,RICHARDSON Benjamin,19-12-2003,190,0,2024,Summer,Athletics,"Men's 100m"", ""Men's 200m",RSA,,,South Africa,FALSE,FALSE,FALSE
1981061,van NIEKERK Wayde,15-07-1992,183,0,2024,Summer,Athletics,Men's 200m,RSA,,,South Africa,FALSE,FALSE,FALSE
1981066,NENE Zakithi,02-04-1998,180,0,2024,Summer,Athletics,"Men's 400m"", ""Men's 4 x 400m Relay",RSA,,,South Africa,FALSE,FALSE,FALSE
1981067,PILLAY Lythe,25-02-2003,187,0,2024,Summer,Athletics,"Men's 400m"", ""Men's 4 x 400m Relay",RSA,,,South Africa,FALSE,FALSE,FALSE
1981068,MOKOKA Stephen,31-01-1985,157,0,2024,Summer,Athletics,Men's Marathon,RSA,,,South Africa,FALSE,FALSE,FALSE
1981069,STEYN Gerda,03-03-1990,169,0,2024,Summer,Athletics,Women's Marathon,RSA,,,South Africa,FALSE,FALSE,FALSE
1981070,ISAACS Gardeo,27-12-1998,180,0,2024,Summer,Athletics,Men's 4 x 400m Relay,RSA,,,South Africa,FALSE,FALSE,FALSE
1981071,MPHAHLELE Ryan,20-06-1998,167,0,2024,Summer,Athletics,Men's 1500m,RSA,,,South Africa,FALSE,FALSE,FALSE
1981072,SEKGODISO Prudence,05-01-2002,149,0,2024,Summer,Athletics,Women's 800m,RSA,,,South Africa,FALSE,FALSE,FALSE
1981073,van VUUREN Jovan,17-07-1996,193,0,2024,Summer,Athletics,Men's Long Jump,RSA,,,South Africa,FALSE,FALSE,FALSE
1981075,TSHITE Tshepo,15-01-1997,164,0,2024,Summer,Athletics,Men's 1500m,RSA,,,South Africa,FALSE,FALSE,FALSE
1981077,van ZYL Irvette,05-07-1987,161,0,2024,Summer,Athletics,Women's Marathon,RSA,,,South Africa,FALSE,FALSE,FALSE
1981079,GELDENHUYS Zeney,22-05-2000,179,0,2024,Summer,Athletics,Women's 400m Hurdles,RSA,,,South Africa,FALSE,FALSE,FALSE
1981081,JOHNSON Cheswill,30-09-1997,181,0,2024,Summer,Athletics,Men's Long Jump,RSA,,,South Africa,FALSE,FALSE,FALSE
1981083,PRINSLOO Francois,11-11-2001,189,0,2024,Summer,Athletics,Men's Discus Throw,RSA,,,South Africa,FALSE,FALSE,FALSE
1981084,OLDKNOW Cian,17-09-1996,172,0,2024,Summer,Athletics,Women's Marathon,RSA,,,South Africa,FALSE,FALSE,FALSE
1981085,van DYK Jo-Ane,03-10-1997,171,0,2024,Summer,Athletics,Women's Javelin Throw,RSA,,Silver,South Africa,FALSE,FALSE,TRUE
1981088,FOURIE Marione,30-04-2002,175,0,2024,Summer,Athletics,Women's 100m Hurdles,RSA,,,South Africa,FALSE,FALSE,FALSE
1981089,JOSEPH Rogail,22-04-2000,172,0,2024,Summer,Athletics,Women's 400m Hurdles,RSA,,,South Africa,FALSE,FALSE,FALSE
